sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:mammal:noun:2,mammal,noun,哺乳动物,n 哺乳动物,/'mæml/,/'mæml/,"The more you follow the fear, the more you live like a lower mammal.",你越是追随恐惧行为，就越会活得像个低级哺乳动物。
en:condensation:noun:1,condensation,noun,浓缩， 凝结,n 浓缩， 凝结,"/,kɑndɛn'seʃən/",/ˌkɒnden'seɪʃn/,He used his sleeve to wipe the condensation off the glass.,他用袖子擦去眼镜上凝结的水滴。
en:statement:noun:1,statement,noun,陈述； 声明； 报表,n 陈述； 声明； 报表,/'stetmənt/,/'steɪtmənt/,"In an official statement, she formally announced her resignation.",在一份官方声明中，她正式宣布辞职。
en:delivery:noun:1,delivery,noun,投递， 交付； 分娩,n 投递， 交付； 分娩,/dɪ'lɪvəri/,/dɪ'lɪvəri/,Most Indian restaurants offer free delivery.,大多数印度餐馆提供免费外送服务。
en:conquer:verb:2,conquer,verb,征服， 战胜， 占领； 克服， 破除,vt 征服， 战胜， 占领； 克服， 破除,/'kɑŋkɚ/,/'kɒŋkə(r)/,The Normans conquered England in 1066.,诺曼人于 1066 年征服英格兰。
en:continuity:noun:2,continuity,noun,连续； 持续,n 连续； 持续,/'kɑntə'nʊəti/,/ˌkɒntɪ'njuːəti/,We should ensure continuity of care between hospital and home.,我们应当保证医院护理和家庭护理的连续性。
en:sculpture:noun:2,sculpture,noun,雕塑品,n 雕塑品,/'skʌlptʃɚ/,/'skʌlptʃə(r)/,...stone sculptures of figures and animals.,…人物及动物石雕。
en:manipulative:adjective:1,manipulative,adjective,操纵别人的； 老于世故的,adj 操纵别人的； 老于世故的,/mə'nɪpjəletɪv/,/mə'nɪpjələtɪv/,Before a child can learn a musical instrument he or she first needs to acquire the necessary manipulative skills.,儿童先要掌握一些必需的操作技能，然后才能学习演奏一种乐器。
en:wax:verb:1,wax,verb,给…上蜡， 给…打蜡； 渐圆， 渐满,v 给…上蜡， 给…打蜡； 渐圆， 渐满；n 蜡；蜂蜡,/waks/,/wæks/,wax crayons,蜡笔
en:arable:adjective:1,arable,adjective,可耕作的,adj 可耕作的；n 耕地,/'ærəbl/,/'ærəbl/,arable farming,耕作农业
en:sensation:noun:1,sensation,noun,感觉能力； 感觉， 知觉； 轰动， 引起轰动的事件,n 感觉能力； 感觉， 知觉； 轰动， 引起轰动的事件,/sɛn'seʃən/,/sen'seɪʃn/,Jerry realized that he had no sensation in his legs.,杰里意识到自己双腿都没有了知觉。
en:urban:adjective:1,urban,adjective,都市的； 住在都市的,adj 都市的； 住在都市的,/'ɝbən/,/'ɜːbən/,unemployment in urban areas,城市地区的失业状况
en:refer:verb:1,refer,verb,参考， 查阅， 查询； 提到， 谈及； 引用； 提交， 上呈,v 参考， 查阅， 查询； 提到， 谈及； 引用； 提交， 上呈,/rɪ'fɝ/,/rɪ'fɜː(r)/,"In his speech, he referred to a recent trip to Canada.",在他的讲话中，他提到了最近的加拿大之行。
en:departmental:adjective:1,departmental,adjective,部门的,adj 部门的,"/,dipɑrt'mɛntl/",/ˌdiːpɑːt'mentl/,The Secretary of Education is right to seek a bigger departmental budget.,教育部长寻求更多的部门预算是对的。
en:flame:verb:1,flame,verb,发火焰， 燃烧,v 发火焰， 燃烧；n 火焰；强烈的感情,/flem/,/fleɪm/,A great fire flamed in an open fireplace.,敞开的壁炉里火烧得很旺。
en:melatonin:noun:1,melatonin,noun,褪黑激素,n 褪黑激素,"/,mɛlə'tonɪn/",/ˌmelə'təunɪn/,Sunlight can refrain the growth of melatonin in the body.,阳光能抑制身体中褪黑激素的生长。
en:discard:verb:2,discard,verb,丢弃， 遗弃,vt 丢弃， 遗弃,/dɪsˈkɑːrd/,/dɪs'kɑːd/,Read the manufacturer's guidelines before discarding the box.,先阅读制造商的说明书再把盒子丢掉。
en:subsidy:noun:2,subsidy,noun,津贴， 补助金,n 津贴， 补助金,/'sʌbsədi/,/'sʌbsədi/,European farmers are planning a massive demonstration against farm subsidy cuts.,欧洲的农场主们正在策划一场反对削减农场补贴的大游行。
en:obscene:adjective:2,obscene,adjective,淫秽的， 猥亵的， 下流的； 可憎的， 可恶的； 大得惊人的， 骇人听闻的,adj 淫秽的， 猥亵的， 下流的； 可憎的， 可恶的； 大得惊人的， 骇人听闻的,/əb'sin/,/əb'siːn/,Bradford made an obscene gesture.,布拉德福德做了个下流手势。
en:prohibitive:adjective:1,prohibitive,adjective,禁止的， 抑制的； 令人望而却步的,adj 禁止的， 抑制的； 令人望而却步的,/prə'hɪbətɪv/,/prə'hɪbətɪv/,The cost of land in Tokyo is prohibitive.,东京地价令人望而却步。
en:attentive:adjective:1,attentive,adjective,注意的， 专心的； 关心的， 体贴的； 留意的,adj 注意的， 专心的； 关心的， 体贴的； 留意的,/ə'tɛntɪv/,/ə'tentɪv/,an attentive audience,聚精会神的听众
en:merchandising:noun:1,merchandising,noun,销售规划,n 销售规划,/'mɝtʃəndaɪzɪŋ/,/'mɜːtʃəndaɪzɪŋ/,Company executives say revamped merchandising should help Macy's earnings to grow.,公司主管说改进后的销售规划应该能帮助梅西公司提高收益。
en:moribund:adjective:1,moribund,adjective,垂死的， 即将灭亡的； 即将结束的,adj 垂死的， 即将灭亡的； 即将结束的,/'mɔrɪbʌnd/,/'mɒrɪbʌnd/,The patient was moribund by the time the doctor arrived.,医生赶到的时候病人已经奄奄一息。
en:crush:verb:2,crush,verb,碾碎； 压服， 压垮； 镇压， 制服； 压碎， 压坏,vt 碾碎； 压服， 压垮； 镇压， 制服； 压碎， 压坏,/krʌʃ/,/krʌʃ/,His leg was crushed in the accident.,他的腿在事故中被压断。
en:embed:verb:2,embed,verb,把…嵌入， 扎牢； 使深留脑中,vt 把…嵌入， 扎牢； 使深留脑中,/ɪm'bɛd/,/ɪm'bed/,Feelings of guilt are deeply embedded in her personality.,负罪感在她的性格里根深蒂固。
en:promising:adjective:2,promising,adjective,有希望的； 有前途的,adj 有希望的； 有前途的,/'prɑmɪsɪŋ/,/'prɒmɪsɪŋ/,a promising career in law,很有前途的法律职业
en:counsel:verb:1,counsel,verb,商议， 劝告,v 商议， 劝告；n 律师，法律顾问；建议，忠告,/'kaʊnsl/,/'kaunsl/,My advisers counselled me to do nothing.,我的顾问建议我不要做任何事情。
en:liver:noun:1,liver,noun,生活者， 居住者； 肝脏,n 生活者， 居住者； 肝脏,/'lɪvɚ/,/'lɪvə(r)/,"Three weeks ago, it was discovered the cancer had spread to his liver.",三周前，发现癌已扩散到了他的肝脏。
en:probability:noun:1,probability,noun,可能性； 概率,n 可能性； 概率,/'prɑbə'bɪləti/,/ˌprɒbə'bɪləti/,"You must decide whether, on the balance of probabilities , he committed the crime.",你们一定要权衡正反两方面的可能性，然后再裁定他是否犯罪。
en:stainless:adjective:1,stainless,adjective,不锈的； 无污点的， 无瑕疵的,adj 不锈的； 无污点的， 无瑕疵的,/ˈsteɪnlɪs/,/'steɪnlis/,stainless steel,
en:consequential:adjective:1,consequential,adjective,结果的， 随之发生的,adj 结果的， 随之发生的,/'kɑnsə'kwɛnʃəl/,/ˌkɒnsɪ'kwenʃl/,redundancy and the consequential loss of earnings,裁员以及随之而来的收入损失
en:metro:noun:1,metro,noun,地下铁路,n 地下铁路,/'mɛtro/,/'metrəu/,the Paris Metro,巴黎地铁系统
en:prevail:verb:2,prevail,verb,流行， 盛行； 占优势， 战胜,vi 流行， 盛行； 占优势， 战胜,/pri'vel/,/prɪ'veɪl/,Justice will prevail.,正义终将获胜。
en:tranquility:noun:2,tranquility,noun,宁静， 安静,n 宁静， 安静,,/træŋ'kwɪləti/,We all like the tranquility of the country life.,我们都喜欢乡村生活的宁静。
en:minimise:verb:1,minimise,verb,使减到最低限度； 最小化,vt 使减到最低限度； 最小化,/'minimaiz/,/'mɪnɪmaɪz/,,
en:browse:verb:1,browse,verb,吃嫩叶或草；浏览,v 吃嫩叶或草；浏览；n 嫩叶， 嫩芽； 吃草； 浏览,/braʊz/,/brauz/,a feature that allows you to browse your hard drive and choose the graphic you want to display,让你可以浏览硬盘驱动器选择自己想要显示的图像的一个功能
en:intensify:verb:2,intensify,verb,使增强； 使加剧,vt 使增强； 使加剧,/ɪn'tɛnsɪfaɪ/,/ɪn'tensɪfaɪ/,In Junethe civil war intensified.,6月份内战更加激烈了。
en:portion:noun:2,portion,noun,部分；一份,n 部分；一份；vt 划分， 分配,/'pɔrʃən/,/'pɔːʃn/,Do you have any children’s portions?,你们有儿童餐吗？
en:futile:adjective:1,futile,adjective,无效的， 无用的， 无意义的； 没出息的； 琐细的,adj 无效的， 无用的， 无意义的； 没出息的； 琐细的,/'fjʊtaɪl/,/'fjuːtaɪl/,My efforts to go back to sleep proved futile.,我努力想再次入睡，但怎么也睡不着。
en:engross:verb:2,engross,verb,使全神贯注， 占去全部注意力和时间,vt 使全神贯注， 占去全部注意力和时间,/ɪn'ɡros/,/ɪn'grəus/,"The scene was stunning, and for a time engrossed all our attention.",景色非常美丽，一时间把我们都完全吸引住了。
en:confuse:verb:2,confuse,verb,使混乱， 混淆； 使迷惑， 使糊涂,vt 使混乱， 混淆； 使迷惑， 使糊涂,/kən'fjʊz/,/kən'fjuːz/,I understand the text but the diagrams are confusing me.,文字我理解，但是图表把我弄糊涂了。
en:acumen:noun:1,acumen,noun,敏锐； 精明,n 敏锐； 精明,/əˈkjumən/,/'ækjəmən/,His business acumen helped him to succeed where others had failed.,他在商业上的敏锐帮他在其他人失败的地方获得成功。
en:abate:verb:1,abate,verb,减轻； 降价,v 减轻； 降价,/ə'bet/,/ə'beɪt/,We waited for the storm to abate.,我们等风暴减弱。
en:tragic:adjective:1,tragic,adjective,悲惨的； 悲剧的,adj 悲惨的； 悲剧的,/'trædʒɪk/,/'trædʒɪk/,The parents were not to blame for the tragic death of their son.,儿子的惨死不是他父母的错。
en:physician:noun:2,physician,noun,内科医生， 医师,n 内科医生， 医师,/fɪ'zɪʃən/,/fɪ'zɪʃn/,...your family physician.,…你的家庭医生。
en:amass:verb:1,amass,verb,积聚,vt 积聚,/ə'mæs/,/ə'mæs/,"For 25 years, Darwin amassed evidence to support his theories.",25年间，达尔文收集了大量证据来支持自己的理论。
en:souvenir:noun:2,souvenir,noun,纪念品， 纪念物,n 纪念品， 纪念物,"/,suvə'nɪr/",/ˌsuːvə'nɪə(r)/,a souvenir shop,纪念品商店
en:grin:verb:1,grin,verb,咧嘴笑,v&n 咧嘴笑,/ɡrɪn/,/grɪn/,He came into the room with a friendly grin on his face .,他走进房间，脸上带着亲切的微笑。
en:grip:verb:2,grip,verb,握紧，抓牢；吸引住…的注意力,v 握紧，抓牢；吸引住…的注意力；n 紧握， 抓牢； 掌握， 控制,/ɡrɪp/,/grɪp/,I gripped the rail and tried not to look down.,我紧紧抓住栏杆，尽量不往下看。
en:explore:verb:2,explore,verb,探险， 探索； 仔细检查， 探究,v 探险， 探索； 仔细检查， 探究,/ɪk'splɔr/,/ɪk'splɔː(r)/,Management need to explore ways of improving office security.,管理层需要探讨如何加强办事处的安全措施。
en:bronchitis:noun:1,bronchitis,noun,【医】 支气管炎,n 【医】 支气管炎,/brɑŋ'kaɪtɪs/,/brɒŋ'kaɪtɪs/,He was in bed with bronchitis.,他身患支气管炎，卧病在床。
en:climate:noun:1,climate,noun,气候； 风气， 思潮,n 气候； 风气， 思潮,/ˈklaɪmɪt/,/'klaɪmət/,Los Angeles’ warm dry climate,洛杉矶温暖干燥的气候
en:crust:noun:2,crust,noun,硬层， 硬表面， 地壳； 面包皮,n 硬层， 硬表面， 地壳； 面包皮,/krʌst/,/krʌst/,sandwiches with the crusts cut off,切去边皮的三明治
en:grid:noun:2,grid,noun,格子， 栅格； 地图上的坐标方格； 输电网， 煤气输送网,n 格子， 栅格； 地图上的坐标方格； 输电网， 煤气输送网,/ɡrɪd/,/grɪd/,Its streets were laid out in a grid pattern.,那里的街道是棋盘式的布局。
en:veterinarian:noun:1,veterinarian,noun,兽医,n 兽医,/'vɛtərə'nɛrɪən/,/ˌvetərɪ'neəriən/,Include your ferret's medical records and veterinarian information in the package.,救济包里面记得包含貂儿的医疗记录和兽医的信息。
en:eruption:noun:1,eruption,noun,爆发； 发作,n 爆发； 发作,/ɪ'rʌpʃən/,/ɪ'rʌpʃn/,"If a volcanic eruption wipes out all of the plain mice, the island will be repopulated by striped mice.",假设一次火山爆发消灭了所有的普通老鼠，那么这个小岛将是斑纹鼠的天下。
en:economic:adjective:2,economic,adjective,经济的； 经济上的， 经济学的,adj 经济的； 经济上的， 经济学的,"/ˌikəˈnɑmɪk, ˌɛkəˈ-nɑmɪk/",/ˌiːkə'nɒmɪk/,Economic growth is slow.,经济增长缓慢。
en:board:noun:1,board,noun,板； 委员会,n 板； 委员会,/bɔrd/,/bɔːd/,Martha was chopping vegetables on a wooden board.,玛莎正在用一块木砧板切蔬菜。
en:grim:adjective:2,grim,adjective,严厉的； 可怕的； 讨厌的,adj 严厉的； 可怕的； 讨厌的,/ɡrɪm/,/grɪm/,"‘I’ll survive,’ he said with a grim smile.",“我死不了。”他阴笑着说。
en:statistics:noun:2,statistics,noun,统计数字， 统计资料； 统计学,n 统计数字， 统计资料； 统计学,/stə'tɪstɪks/,/stə'tɪstɪks/,statistics for earnings by different age groups,
en:stuff:noun:2,stuff,noun,原料，材料,n 原料，材料；vt 填进； 让…吃饱,/stʌf/,/stʌf/,I stuffed my hands in my pockets.,我把双手塞进了我的口袋里。
en:offspring:noun:2,offspring,noun,子女， 后代； 产物,n 子女， 后代； 产物,/'ɔfsprɪŋ/,/'ɒfsprɪŋ/,a young mother trying to control her offspring,一个想管住自己孩子的年轻妈妈
en:section:noun:2,section,noun,部分； 部门； 截面,n 部分； 部门； 截面,/'sɛkʃən/,/'sekʃn/,The plane’s tail section was found in a cornfield.,飞机的尾部在玉米田里找到了。
en:constantly:adverb:1,constantly,adverb,经常； 不断地,adv 经常； 不断地,/'kɑnstəntli/,/'kɒnstəntli/,He talked constantly about his work.,他不断地谈到他的工作。
en:for-the-sake-of:unknown:1,for the sake of,unknown,为了；为了…的利益,为了；为了…的利益,,,"If there are people cowboy coding in your company, or even worse—on your team—do everything you can to change that for the sake of your customers.",如果在您的公司（或者更糟糕，在您的团队）存在进行牛仔编码的人员，为了客户的利益着想，您应该竭尽全力地改变这种情况。
en:threaten:verb:1,threaten,verb,威胁， 恐吓； 预示快要来临， 是…的征兆， 可能发生,v 威胁， 恐吓； 预示快要来临， 是…的征兆， 可能发生,/'θrɛtn/,/'θretn/,Postal workers are threatening a strike if they don’t receive a pay increase.,邮政工人威胁如果不加薪，他们就要罢工。
en:enrich:verb:2,enrich,verb,充实， 使丰富； 使富裕,vt 充实， 使丰富； 使富裕,/ɪn'rɪtʃ/,/ɪn'rɪtʃ/,Add fertilizer to enrich the soil.,施上肥料使土壤肥沃。
en:foil:noun:2,foil,noun,箔； 箔纸,n 箔； 箔纸,/fɔɪl/,/fɔɪl/,chocolates in foil wrappers,箔纸包的巧克力
en:strain:verb:1,strain,verb,拉紧， 绷紧； 扭伤， 拉伤； 过劳， 极度紧张,v&n 拉紧， 绷紧； 扭伤， 拉伤； 过劳， 极度紧张,/stren/,/streɪn/,I couldn’t look after him any more; the strain was too much for me.,我不能再照看他了，压力太大。
en:otherwise:adverb:2,otherwise,adverb,另样，用别的方法；在其他方面,adv 另样，用别的方法；在其他方面；conj 要不然， 否则,/'ʌðɚwaɪz/,/'ʌðəwaɪz/,He was tired but otherwise in good health.,他除了累身体很好。
en:visible:adjective:2,visible,adjective,可见的， 看得见的； 有形的； 明显的， 显而易见的,adj 可见的， 看得见的； 有形的； 明显的， 显而易见的,/'vɪzəbl/,/'vɪzəbl/,The comet is visible to the naked eye (= can be seen without using special equipment ).,这颗彗星肉眼看得见。
en:intrigue:verb:2,intrigue,verb,密谋，施诡计；引起极大兴趣，迷住['ɪntrɪːg],v 密谋，施诡计；引起极大兴趣，迷住['ɪntrɪːg]；n 阴谋， 诡计； 密谋,/'ɪn'triɡ/,/ɪn'trɪːg/,Other people’s houses always intrigued her.,别人的房子总令她好奇。
